id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
39174,Bette's New Place,127367,Annette,,Noe Valley,37.74830167,-122.424885,Entire home/apt,107,30,20,8/25/2017,0.24,20,338
41055,Cozy Castro Cottage with Cat,178043,Chas,,Castro/Upper Market,37.76125009,-122.4333547,Entire home/apt,159,4,37,5/6/2018,0.39,2,216
41172,Sue's Place,53314,Sue,,Bernal Heights,37.74082734,-122.4176301,Private room,128,2,195,6/28/2018,2.04,1,291
41399,"Heart of San Francisco, the Mission",180530,Anton,,Mission,37.75610669,-122.4186619,Entire home/apt,290,3,69,5/29/2018,1,1,306
41423,Guest Cottage - SF,180715,Dana,,Glen Park,37.73556832,-122.4330159,Entire home/apt,126,30,145,1/1/2018,1.52,1,309
41609,Spacious Quiet SF Downtown Retreat,54299,Peter,,Nob Hill,37.79001329,-122.412916,Entire home/apt,170,30,13,3/31/2018,0.14,1,307
42403,Captain's Quarters,127367,Annette,,Bernal Heights,37.7335583,-122.4185132,Entire home/apt,85,30,6,6/1/2017,0.07,20,361
42408,"Crows Nest,Charming Jr. One Bedroom",127367,Annette,,Bernal Heights,37.7340436,-122.4178129,Entire home/apt,85,30,4,4/6/2016,0.05,20,324
42454,Bookish Mission District Flat with backyard,177664,Gerard,,Mission,37.75117094,-122.4132586,Entire home/apt,93,60,9,4/21/2018,0.11,1,61
42577,Garden View Hideaway - PET FRIENDLY,127367,Annette,,Potrero Hill,37.75447178,-122.3881318,Entire home/apt,150,30,2,8/20/2017,0.04,20,338
43732,Argent Alley Panorama,127367,Annette,,Twin Peaks,37.75191264,-122.4438536,Entire home/apt,120,30,5,8/7/2017,0.07,20,320
43778,Lyon's Den,127367,Annette,,Haight Ashbury,37.7727162,-122.4408369,Entire home/apt,120,30,7,10/2/2014,0.07,20,321
45299,Private Castro Studio with 2 beds,178043,Chas,,Castro/Upper Market,37.76068104,-122.4333063,Entire home/apt,149,3,107,5/12/2018,1.11,2,8
45956,Private Room  Heart of City --The Silver Room,202591,Jose,,Western Addition,37.7724811,-122.4301613,Private room,125,3,52,6/27/2018,0.75,3,91
51073,In the Heart of San Francisco,234859,Michelle,,South of Market,37.77116329,-122.4219948,Private room,180,2,144,3/5/2018,1.53,2,0
51773,Prime Location - Small Cozy Room,216682,Jay,,Pacific Heights,37.79311697,-122.4259984,Private room,55,30,158,12/14/2017,1.81,6,342
52713,Nob Hill room with a great view,244235,Michael,,Nob Hill,37.79666781,-122.4127171,Private room,99,30,165,5/26/2018,1.75,1,143
54634,Studio Apartment Lafayette Park,216682,Jay,,Pacific Heights,37.79166446,-122.4264979,Entire home/apt,115,30,34,6/18/2018,0.36,6,361
56200,Furnished Grand Victorian Flat,266101,Christie,,Western Addition,37.78628892,-122.4395658,Private room,132,30,266,7/10/2017,2.84,1,226
56621,Prime Location - Large Private Room,216682,Jay,,Pacific Heights,37.79215669,-122.4245818,Private room,63,30,118,4/22/2018,1.26,6,335
57676,"Bartlett Gardens: Spacious, bright!",142882,Jessica And Sebouh,,Mission,37.75762489,-122.4193257,Private room,99,2,91,6/16/2018,1.04,4,324
59314,Cute and Cozy Condo near Moscone,284785,Angela,,South of Market,37.7769789,-122.4104686,Entire home/apt,225,28,125,5/6/2018,1.37,1,299
59344,Private and Quiet Noe Valley Studio,284917,John,,Noe Valley,37.74565481,-122.4286438,Entire home/apt,135,2,259,7/1/2018,2.81,1,265
59381,Ultra Panoramic View Contemporary,285168,Bill,,Russian Hill,37.8031015,-122.4159579,Private room,109,2,196,6/24/2018,2.25,4,31
59702,Garden Cottage Charming!,287136,Toby,,Bernal Heights,37.74208535,-122.414088,Private room,150,2,176,6/17/2018,2.05,1,327
60659,Lovely Flat on Telegraph Hill,292491,Margie,,North Beach,37.80240771,-122.4092535,Private room,150,2,174,6/19/2018,1.92,1,8
62519,Lovely Room in Charming Edwardian,304426,Abhay,,Glen Park,37.74182583,-122.4299312,Private room,100,3,32,5/27/2018,0.77,2,5
62651,GORGEOUS SAN FRANCISCO HOME,185923,Agnieszka,,Mission,37.762455,-122.4243211,Entire home/apt,1100,3,46,5/24/2018,0.54,1,319
63405,Private Suite in Mission,142882,Jessica And Sebouh,,Mission,37.75399609,-122.4177063,Entire home/apt,125,2,185,6/17/2018,2.09,4,307
65408,Sunny 2 bedroom with private deck and views,116319,Tasha,,Castro/Upper Market,37.7609587,-122.4321993,Entire home/apt,225,3,97,6/23/2018,1.07,1,266
66119,Large garden studio apt. near Golden Gate Park,52862,Joe,,Inner Richmond,37.77797943,-122.4781239,Entire home/apt,100,30,95,2/25/2018,1.12,1,292
66188,Spectacular Sutro Heights,127367,Annette,,Outer Richmond,37.77718605,-122.5090602,Entire home/apt,216,30,12,2/18/2018,0.14,20,324
68239,Beautiful 1bdr apt by Dolores Park in Mission,337833,Felipe,,Mission,37.75425726,-122.4238661,Entire home/apt,326,31,35,5/31/2018,0.4,1,300
69549,MISSION Outr BedRm3+Fridge+PvtBath ,305973,Maria,,Excelsior,37.73026802,-122.4264432,Private room,46,30,39,6/1/2018,0.44,11,195
69553,MISSION Outr BedRmU3+MinFridge,305973,Maria,,Excelsior,37.73128161,-122.424784,Private room,46,30,26,9/1/2017,0.3,11,324
69681,Panorama Pacific View - Pet Friendly,127367,Annette,,Seacliff,37.77706907,-122.5092319,Entire home/apt,170,30,7,1/14/2018,0.09,20,307
70185,Classic Victorian in Ideal Location,349322,Jaime,,Haight Ashbury,37.7662949,-122.4474439,Entire home/apt,225,7,30,4/30/2018,0.35,1,246
70753,Friendly Hostel with Community #1,329072,Darren & Friends,,Financial District,37.79446982,-122.4045049,Shared room,45,1,304,7/1/2018,3.36,16,24
71645,Bernal Heights Northslope Studio,367464,Jeff,,Bernal Heights,37.74577519,-122.408412,Private room,109,2,79,6/28/2018,2.77,1,129
72365,Cozy loft in the center of SF. F1A,374909,Eric,,Western Addition,37.77518125,-122.4333409,Entire home/apt,130,30,63,6/15/2018,0.71,1,292
72444,Friendly Hostel with Community #2,329072,Darren & Friends,,Financial District,37.79308771,-122.4044315,Shared room,38,1,304,6/27/2018,3.43,16,17
74758, Mission Outr Rustic Pvt Bedroom ,305973,Maria,,Excelsior,37.73137082,-122.4253181,Private room,42,30,31,6/4/2017,0.35,11,297
75422,Mission Outr CozyBedRm4+Minfridge,305973,Maria,,Excelsior,37.73127949,-122.424727,Private room,42,30,8,5/14/2017,0.1,11,359
75423,Mission Outr Big Precious Roomy Room,305973,Maria,,Excelsior,37.73048025,-122.4249358,Private room,44,30,31,5/31/2018,0.35,11,321
77175,Private Studio w/ Kitchenette &Bath,395569,Tyler&Shoreh,,Glen Park,37.73838179,-122.4337516,Entire home/apt,135,3,240,6/26/2018,2.71,1,82
77932,"FAB BDRM w/ PrvtBATH, Patio,Fridge",305973,Maria,,Excelsior,37.73133676,-122.4245656,Private room,49,30,20,5/10/2018,0.25,11,286
78651,Heart of the Mission: Hot spot,142882,Jessica And Sebouh,,Mission,37.7561541,-122.4192715,Private room,75,2,62,4/20/2018,0.72,4,288
81256,MISSION Outr BedRM#2 + 2Beds+Fridge,305973,Maria,,Excelsior,37.73152154,-122.4254703,Private room,42,30,19,2/17/2018,0.22,11,321
82919,"2 Bedroom Quiet Victorian House,Parking, City View",451471,Rita,,Bernal Heights,37.7342982,-122.4209213,Entire home/apt,135,14,345,7/2/2018,3.92,2,38
83257,Charming Lower Pac Hts Private Room,453743,Kimberly,,Western Addition,37.78528002,-122.4435815,Private room,90,1,77,6/18/2018,0.89,1,278
83553,Sutro Garden View,127367,Annette,,Outer Richmond,37.77482554,-122.5095181,Entire home/apt,85,30,6,10/5/2017,0.07,20,333
84777,Upper Castro Studio,463637,John,,Castro/Upper Market,37.75969351,-122.4444487,Entire home/apt,85,4,185,7/2/2018,2.12,2,54
87640,"Garden Room/En-suite, Private Entrance",479857,Karin,,Noe Valley,37.74549597,-122.4289845,Private room,115,2,298,6/28/2018,3.39,1,187
96383,Prime Location Bright Private Room,216682,Jay,,Pacific Heights,37.79175618,-122.4247552,Private room,59,30,128,1/30/2018,1.47,6,321
99094,Spacious Edwardian Flat SF Mission,522225,Marzio,,Mission,37.76808631,-122.4243903,Entire home/apt,185,5,11,8/21/2017,0.13,1,0
100710,Stylish Living in Liberty Hill,528857,Jonathan,,Mission,37.75629056,-122.4251775,Entire home/apt,450,5,9,8/24/2017,0.11,1,94
108535,Canto Uccello,127367,Annette,,Noe Valley,37.74877853,-122.4261578,Entire home/apt,120,30,14,1/5/2018,0.17,20,339
109883,San Francisco Serenity/ lovely home,566147,Adam,,West of Twin Peaks,37.73327365,-122.4643456,Private room,125,2,290,6/29/2018,3.37,1,316
110825,Charming Cottage with Bay View,568933,Michael,,Bayview,37.71548672,-122.3892242,Entire home/apt,120,30,8,3/16/2017,0.1,1,318
113211,Shelli's Student Home (1 Month Min),576273,Shelli,,Chinatown,37.79294123,-122.4065867,Shared room,29,30,13,2/24/2018,0.18,6,285
114401,Room w/ a View in the Castro!,580606,George,,Castro/Upper Market,37.76101577,-122.4300545,Private room,125,1,429,7/1/2018,4.96,1,311
115242,Tel Hill-1 Bdr (+sep Queen bed alcove) & Parking,582450,Dawn,,North Beach,37.80591172,-122.4082989,Entire home/apt,275,30,4,5/18/2018,0.05,1,217
117955,Stunning 2bd2bt- Roofdeck + HOTTUB!,595792,Sumner,,South of Market,37.77540808,-122.4114224,Entire home/apt,500,3,78,6/22/2018,1.13,1,228
124011,Golden Gate Park Family Victorian,617985,Patrick,,Inner Sunset,37.7633399,-122.4694756,Entire home/apt,680,30,7,12/16/2017,0.15,1,188
126046,SF Victorian With Skyline Views ,625762,Ryan And Lindsea,,Haight Ashbury,37.76813476,-122.444936,Entire home/apt,170,30,80,4/29/2018,0.97,2,320
128230,Castro Sanctuary,634277,Maria,,Castro/Upper Market,37.75886842,-122.4356478,Entire home/apt,328,3,128,6/6/2018,1.49,1,188
130775,Emergency happy room-sink  UCSF/USF-San Francisco,21994,Aaron,,Haight Ashbury,37.76608594,-122.451262,Private room,65,32,10,8/6/2017,0.14,7,314
132441,Calm Cool & Collected in Sunny Bernal Heights,650862,Kurt,,Bernal Heights,37.73973681,-122.4229943,Private room,69,1,89,6/25/2018,1.04,1,115
134015,Ideal location + private deck!,657837,Heidi,,Marina,37.80356039,-122.4258887,Entire home/apt,275,3,65,4/12/2018,0.76,1,2
137546,Bernal Heights Gem near SF Mission,672097,Christopher 'Scott',,Bernal Heights,37.7470781,-122.4245638,Private room,102,2,196,6/24/2018,2.56,3,98
138592,Modern Architectural Gem - 4 Bdrm,648553,Julie & Brad,,Mission,37.75557545,-122.4247407,Entire home/apt,1200,5,20,6/7/2018,0.24,3,160
138619,North Beach View & Garden 1BD/1BA,644896,Matthew,,North Beach,37.79835394,-122.404197,Entire home/apt,150,30,39,7/26/2017,0.46,1,365
138681,Modern 3 bedroom 2 bath w/parking,513978,Alvaro,,South of Market,37.77284289,-122.3968654,Entire home/apt,500,180,2,8/23/2011,0.02,1,221
138772,Garden Studio,261304,Claire,,Castro/Upper Market,37.75822672,-122.4327331,Private room,150,5,52,6/5/2018,0.61,1,174
140568,Bernal Heights San Francisco Value,684131,Mary,,Bernal Heights,37.73873566,-122.4162381,Private room,90,2,132,6/26/2018,1.55,2,64
142177,"Stylish, Spacious and Quiet Flat!",656263,Noreen,,Outer Richmond,37.78470578,-122.4812497,Entire home/apt,425,5,163,6/21/2018,2,1,320
144978,Prime Location - Small Basic Room,216682,Jay,,Pacific Heights,37.7933572,-122.4250623,Private room,56,30,115,4/3/2018,1.35,6,266
148559,"Central Victorian Apartment, 2.5 br",717236,Steven,,Castro/Upper Market,37.76787022,-122.4317222,Entire home/apt,275,4,15,1/3/2018,0.18,1,2
150347,Cute Private 2Br Apt in the Mission,172182,Brian & Leah,,Mission,37.76202211,-122.4187604,Entire home/apt,179,30,115,10/23/2016,1.36,1,328
150848,SF Urban Haven & Secret Garden,726513,Nancy,,Potrero Hill,37.76199539,-122.3939147,Private room,75,3,190,6/15/2018,2.28,1,114
162934,Designer remodeled studio,778281,Noelle,,Outer Richmond,37.77760606,-122.5037843,Entire home/apt,149,4,179,6/29/2018,2.11,2,275
164207,"Quiet area by subway, private bath",783438,Phil,,West of Twin Peaks,37.74159258,-122.465782,Private room,69,4,302,6/20/2018,3.55,3,94
166199,Castro Cottage w/ Secret Garden,792371,Matt,,Castro/Upper Market,37.7619363,-122.432392,Entire home/apt,220,4,145,6/19/2018,1.74,1,292
166771,DOWNEY STREET - Victorian Flat,794467,Patti,,Haight Ashbury,37.76827235,-122.4467843,Entire home/apt,185,30,149,10/8/2017,1.78,1,326
175090,FINANCIAL DIST: Gino's Cozy Getaway,127367,Annette,,Financial District,37.79018403,-122.4047484,Entire home/apt,110,30,24,7/1/2015,0.29,20,322
175102,FIN. DIST: Mario's Studio Penthouse,127367,Annette,,Financial District,37.7907639,-122.4040296,Entire home/apt,135,30,48,4/29/2018,0.58,20,322
178532,Luxury/Modern 2-story Condo,854264,Ron,,Inner Richmond,37.77556129,-122.4549796,Private room,140,1,112,6/10/2018,1.33,1,247
178740,Gorgeous Spacious Apartment in Unique Mansion,791253,Elizabeth,,Inner Richmond,37.77818014,-122.4542027,Entire home/apt,178,7,116,6/16/2018,1.37,3,70
180212,2 Story Bay Views Penthouse -Top of Telegraph Hill,863351,Greg,,North Beach,37.80269686,-122.4106114,Entire home/apt,750,3,13,12/31/2017,0.22,1,0
183334,2 bedroom Bernal Heights Condo - FABULOUS views!,18732,Cecilia,,Bernal Heights,37.74530647,-122.4112181,Entire home/apt,225,3,6,7/28/2017,0.07,2,0
183859,"Family-Friendly Flat In San Francisco, CA. USA",882283,Stephen,,Glen Park,37.73625672,-122.4367697,Entire home/apt,220,3,181,7/2/2018,2.44,1,269
187730,Bohemian Rhapsody in the Mission,142882,Jessica And Sebouh,,Mission,37.75756728,-122.4193947,Private room,75,3,85,6/10/2018,1.01,4,323
189068,Bernal Heights Live Like a Local,684131,Mary,,Bernal Heights,37.73856392,-122.4168711,Private room,90,2,146,6/15/2018,1.74,2,63
189894,SF  PRIME MARINA LOCATION RENTAL,916362,Jacqueline,,Marina,37.80317808,-122.4297737,Entire home/apt,150,5,28,5/1/2018,0.4,1,33
190878,Whimsical Decor and Sweeping Views,922289,John,,Glen Park,37.73794406,-122.4296976,Entire home/apt,135,2,15,5/6/2018,0.18,1,307
191632,Private Entrance Garden Studio,583207,Maria,,Haight Ashbury,37.77310912,-122.4497861,Entire home/apt,138,2,363,7/3/2018,4.33,1,168
196090,Nice Bedroom in Spacious House,954250,Mickey,,Bernal Heights,37.73725509,-122.4108111,Private room,85,30,31,12/13/2017,0.37,1,46
199480,One room overlooking Precita Park,974441,Peter,,Bernal Heights,37.74556737,-122.4118731,Private room,90,3,172,6/17/2018,2.06,2,181
205842,Potrero Hill Garden Cabana,145258,Kepa,,Potrero Hill,37.76487422,-122.3976267,Entire home/apt,220,1,601,6/23/2018,8.29,4,287
206637,Monthly Shared Home for Students 5,329072,Darren & Friends,,Chinatown,37.79290807,-122.4063746,Shared room,29,30,3,6/30/2017,0.05,16,327
207980,"3 Bdrm City View Home w/Parking, deck,",1023546,Bruce,,Noe Valley,37.74445892,-122.4377567,Entire home/apt,295,2,299,6/21/2018,3.61,1,244
208727,"Full Floor Flat, Priv.Bath Mid-Richmond,",519598,Robert,,Outer Richmond,37.78264839,-122.4897119,Private room,89,30,27,6/18/2018,0.37,1,298
208831,Virtually Your Own Apt in Nth Beach,1028577,Peter,,Russian Hill,37.80242099,-122.4144019,Entire home/apt,165,3,397,7/1/2018,4.81,1,76
209514,Haight Ashbury Experience Room 2,1032643,Josh,,Haight Ashbury,37.77118402,-122.4496256,Private room,92,1,329,6/22/2018,3.96,5,304
212297,"Modern, bright, sexy Mission flat",681462,Jennifer,,Mission,37.7674576,-122.4232362,Private room,120,3,132,5/20/2018,1.81,1,185
212783,Haight Ashbury Experience Room 1,1032643,Josh,,Haight Ashbury,37.77107886,-122.4494184,Private room,98,1,310,6/29/2018,3.74,5,306
213216,Elegant Mediterranean Garden Home near the Castro,465520,Saundra,,Castro/Upper Market,37.76801054,-122.4366624,Entire home/apt,625,4,31,10/9/2017,0.38,3,99
213532,Haight Ashbury Experience Room 4,1032643,Josh,,Haight Ashbury,37.77084767,-122.4481135,Private room,78,1,343,6/29/2018,4.14,5,282
216042,Bernal Heights Views Garden Hottub,1115353,Jocelyn,,Bernal Heights,37.74382383,-122.4177267,Entire home/apt,147,5,48,6/26/2017,0.58,1,216
216064,AUMVersity Quiet Retreat Cozy Family Spot,812808,Mukt,,Outer Mission,37.72652012,-122.4346791,Private room,75,2,84,7/1/2018,1.01,2,0
218567,Balcony on Fillmore Street +Parking,1130612,Marin,,Western Addition,37.78594365,-122.4321929,Entire home/apt,140,30,88,3/7/2018,1.06,1,264
220418,Haight Ashbury Experience Room 3,1032643,Josh,,Haight Ashbury,37.7704207,-122.4501926,Private room,78,1,314,6/29/2018,3.79,5,297
221342,View Penthouse Master Suite & Decks,285168,Bill,,Russian Hill,37.802811,-122.4153959,Private room,139,2,146,6/14/2018,1.76,4,26
224579,Beautiful luxury house w/ Deck,1168946,Armelle,,Mission,37.75631937,-122.404779,Entire home/apt,145,2,53,6/24/2018,0.64,1,12
224671,"Modern 2Bd, 2Ba Downtown Apartment",1169566,Shirley,,Downtown/Civic Center,37.77653321,-122.4187758,Entire home/apt,300,365,10,8/9/2016,0.34,1,180
225205,Private Mission Room Near Valencia,1172942,Chris,,Mission,37.76096715,-122.4231305,Private room,115,2,322,6/20/2018,3.9,1,22
225933,Art lovers to the Duboce Triangle!,1177567,Marcia,,Castro/Upper Market,37.76840265,-122.4308606,Private room,95,3,164,6/26/2018,2.05,1,80
229240,Friendly Hostel with Community #3,329072,Darren & Friends,,Financial District,37.79341364,-122.4033994,Shared room,45,1,281,6/29/2018,3.41,16,19
229912,"Modern victorian, 24th St, Mission",545609,Steph,,Mission,37.75376649,-122.4103566,Entire home/apt,450,6,24,12/30/2017,0.29,1,31
231752,Vintage Modern garden apartment,691445,LeighAnna,,Noe Valley,37.75564727,-122.4402179,Entire home/apt,250,30,73,5/31/2018,0.91,1,344
234394,Central+Spacious San Francisco Flat,946616,Alex,,Inner Richmond,37.78448988,-122.461881,Entire home/apt,195,3,37,3/31/2018,0.47,2,161
238190,Contemporary Penthouse with Two Beds,285168,Bill,,Russian Hill,37.80300926,-122.4158089,Private room,99,2,165,7/1/2018,2.02,4,20
238204,Spacious SF Getaway Near The Ocean,1248132,Jennifer,,Parkside,37.74173893,-122.5043468,Entire home/apt,135,3,165,6/23/2018,2.02,1,295
241235,Friendly Hostel with Community #4,329072,Darren & Friends,,Financial District,37.79270773,-122.4038258,Shared room,45,1,274,6/24/2018,3.35,16,35
242008,One Bedroom SOMA apartment,1270330,Jake,,South of Market,37.77498573,-122.4063493,Entire home/apt,160,3,43,6/21/2018,0.68,1,16
252321,Garden Room-Funky Wee Organic Farm,1324175,Chris,,Excelsior,37.72657163,-122.4278882,Private room,59,3,170,6/23/2018,2.36,2,272
252867,Potrero Hill Condo with View of Bay,1327890,Susi & Matt,,Potrero Hill,37.75888607,-122.395388,Entire home/apt,280,6,17,6/2/2018,0.21,1,101
254953,Monthly Home at the Beach ! Near UCSF/ Vet Hosp.,1339470,Luxury,,Golden Gate Park,37.77027086,-122.5109053,Entire home/apt,165,185,2,1/17/2015,0.05,1,0
256148,Spacious Quiet Rm & Private ensuite Bath in Castro,1239523,Chris,,Castro/Upper Market,37.76188298,-122.4421525,Private room,139,2,505,7/1/2018,6.25,1,146
256176,Private entrance bd/bath by GG Park,976125,Eva,,Inner Richmond,37.77579194,-122.455045,Private room,100,2,229,6/28/2018,2.83,1,302
259621,Friendly Hostel with Community #6,329072,Darren & Friends,,Financial District,37.7946973,-122.4037366,Shared room,45,1,161,6/19/2018,2,16,24
259622,Friendly Hostel with Community #5,329072,Darren & Friends,,Financial District,37.79440986,-122.4047253,Shared room,45,1,175,6/10/2018,2.25,16,28
269371,Delux Digs by Buena Vista Park,838614,Matthew,,Castro/Upper Market,37.76294481,-122.4397359,Private room,95,2,142,6/20/2018,1.77,1,310
269463,Elegant Victorian Flat in Haight,1244308,Lawrence,,Haight Ashbury,37.76710859,-122.4515122,Entire home/apt,250,2,106,7/4/2018,1.31,1,13
271505,"Tranquil Castro Victorian, Priv. Bath & nice cat",1227106,Kathy,,Castro/Upper Market,37.76638818,-122.4292571,Private room,160,3,176,7/2/2018,2.22,1,16
271602,Luxury Condo Downtown / Moscone!,1421296,Richard,,South of Market,37.7764143,-122.4045364,Entire home/apt,169,30,97,1/12/2018,1.22,1,313
273530,"Sunny Potrero Townhouse ""Nest""",99128,Cathryn,,Potrero Hill,37.75612324,-122.3996666,Entire home/apt,325,4,30,11/26/2017,0.53,2,21
274334,Newly remodeled clean/private bath,1434669,Ashli,,Outer Sunset,37.7534598,-122.5035849,Private room,70,30,49,12/1/2016,0.62,1,299
276072,Bright rm/Mission (w/pinball),738203,Gene X,,Mission,37.76833113,-122.4259199,Private room,95,2,35,6/17/2018,0.49,1,27
277339,Comfortable and tranquil SF escape,1448282,"Natalie, Paige, Tennyson And Hannah",,Outer Mission,37.72681358,-122.4341905,Entire home/apt,110,3,293,6/17/2018,3.72,1,228
