id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18212346,Large Edwardian home w/ parking; parks & museums,125735523,Diane,,Inner Richmond,37.78393569,-122.4785244,Entire home/apt,450,4,3,7/14/2017,0.31,1,15
20059569,"Private Room in Super Convenient Area, Room A",127638239,Ching Ho,,Inner Richmond,37.7835879,-122.4635291,Private room,80,1,51,4/4/2018,6.07,3,144
20906522,"Private Room in Super Convenient Area, Room B",127638239,Ching Ho,,Inner Richmond,37.7831963,-122.4618972,Private room,80,1,47,4/2/2018,7.09,3,143
19387334,Charming Richmond Private Suite,135909237,Larry,,Inner Richmond,37.77815586,-122.4697835,Private room,150,2,27,3/30/2018,2.84,2,333
14996188,Private suite with bath near UCSF and GGPark,1492583,Suzanne,,Inner Sunset,37.75848941,-122.4702271,Entire home/apt,125,2,103,4/4/2018,5.72,1,14
6870555,"Master Bedroom w/ 2 Beds, Private Bath, Parking",1532097,Kimmy,,Inner Sunset,37.75253277,-122.4697185,Private room,115,1,134,3/23/2018,3.99,2,295
819863,Gorgeous Luxury Honeymoon Suite,4306242,Michael And Polina,,Inner Sunset,37.75948589,-122.4683949,Entire home/apt,125,3,21,3/17/2018,0.43,2,76
3720392,Golden Gate Park Orange Studio UCSF,5020218,Kelly,,Inner Sunset,37.76099144,-122.4652097,Entire home/apt,141,2,187,3/18/2018,4.25,2,19
17813890,House (2500 sqft)  - 3 bdrs (for a family up to 7),5340374,Julien,,Inner Sunset,37.7649926,-122.4625057,Entire home/apt,400,2,9,10/8/2017,0.9,1,0
16975571,Mountain Side SkyNest,8633884,Allyson,,Inner Sunset,37.75939814,-122.4599014,Entire home/apt,329,2,12,4/3/2018,0.9,1,127
10336775,"Stylish, clean, safe & quiet flat - walk to GGP!",9598998,Vivian,,Inner Sunset,37.7566532,-122.4660211,Entire home/apt,315,2,12,3/12/2018,2.07,1,239
10035487,Charming 1 BR in Inner Sunset,11346187,Raghni,,Inner Sunset,37.76403289,-122.4680273,Entire home/apt,145,3,169,3/24/2018,6.12,1,122
18358523,"Lovely Cole Valley Home, Peaceful Garden",12087025,Chandani,,Inner Sunset,37.76345509,-122.455805,Entire home/apt,167,2,2,9/25/2017,0.24,1,5
9905129,Sunny Cole Valley Home - Easy access to GG Park,15318952,Elizabeth,,Inner Sunset,37.76162512,-122.4521343,Entire home/apt,500,2,7,1/1/2018,0.35,1,31
9150423,"Near UCSF, MUNI, Golden Gate Park",16468110,Charles,,Inner Sunset,37.76466621,-122.4556111,Private room,110,2,3,6/24/2016,0.11,1,271
15422181,Shared Room in Inner Sunset by UCSF & Golden Gate,21430100,Khanh,,Inner Sunset,37.76363644,-122.4582623,Shared room,45,1,153,3/20/2018,8.64,2,303
5151423,A Garden Suite near GG Park & UCSF,21573962,Lily,,Inner Sunset,37.76541131,-122.4721055,Private room,144,2,59,3/24/2018,1.68,1,21
5696895,Inner Sunset 2BR/1BA Sleeps 6,29536420,Claudia,,Inner Sunset,37.7617236,-122.4748753,Entire home/apt,195,3,191,3/31/2018,5.17,1,12
7038488,Our family home is your SF home base,36905321,Heather,,Inner Sunset,37.76463108,-122.474559,Entire home/apt,215,6,8,11/25/2017,0.51,1,0
20931156,Alyson’s Room by Golden Gate Park (shared kitchen),68432368,Brian,,Inner Sunset,37.76462116,-122.4694885,Private room,71,1,12,3/27/2018,2.45,3,149
14760041,Bright and Spacious Lower 2BD Flat Inner Sunset,92031637,Kimberley,,Inner Sunset,37.76314929,-122.4700771,Entire home/apt,215,2,6,3/31/2018,0.57,1,36
18639196,Brand New! Charming & Cozy SF Hideout - Room D,128943312,Victor & Christiana,,Inner Sunset,37.75029969,-122.4742502,Private room,69,1,57,3/24/2018,5.64,4,159
18810290,1BR 1BA Garden Apt blocks from Golden Gate Park,129618781,Eileen,,Inner Sunset,37.75860792,-122.4761771,Entire home/apt,125,2,23,3/25/2018,2.4,2,152
22449620,"Modern, clean and central to many amenities.",161356867,Charlie,,Inner Sunset,37.76330538,-122.4556641,Private room,120,1,1,3/27/2018,1,6,1
3498457,"Garden View, Free WiFi Private Room",2497401,Daniel,,Lakeshore,37.71593972,-122.4794167,Private room,86,30,2,11/11/2017,0.07,1,289
647360,"Stylish, Comfortable Apartment Close to Twin Peaks",3245648,Eric & Peter,,Lakeshore,37.73100215,-122.4793206,Entire home/apt,225,1,155,3/26/2018,2.29,1,256
1076748,Private room (1floor) San Francisco,5911635,Maya,,Lakeshore,37.70650369,-122.482757,Private room,95,4,14,1/8/2018,0.25,2,202
22786440,Clean Family Home Between SF & SFO 5 Beds 2 Baths,7204241,Beau,,Lakeshore,37.70554323,-122.4807351,Entire home/apt,299,2,1,3/22/2018,1,4,176
3015450,"Comfortable and Private, parking & breakfast, bus",10374153,Inna,,Lakeshore,37.73350913,-122.4869133,Private room,87,2,137,3/29/2018,5.09,1,164
21799501,Cozy SF Lakeshore Home with Lake Merced View,48409007,Miranti,,Lakeshore,37.73108626,-122.4910265,Private room,200,29,13,3/28/2018,4.64,1,6
19368789,Quality Cute Suite 1Br/1Ba Prvt Entry w Parking,62034618,Ting Ting,,Lakeshore,37.72863063,-122.4915327,Entire home/apt,69,1,30,3/30/2018,3.13,3,223
17806044,"SPACIOUS, BEAUTIFUL AND AMAZING LOCATION HOME",88054748,Dora,,Lakeshore,37.73409873,-122.4798811,Entire home/apt,295,30,18,2/19/2018,1.72,2,364
18827284,Direct access private room/en-suite bath near SFSU,131100978,Joel,,Lakeshore,37.73203648,-122.4825507,Private room,88,2,15,3/23/2018,1.53,1,72
23544397,Modern Room with Private Bathroom + Balcony,145405692,Helen,,Lakeshore,37.73392126,-122.4737297,Private room,150,1,6,4/5/2018,6,5,1
18685676,Bohemian Apartment with Rooftop & Kittens,305223,Tim,,Marina,37.80539393,-122.436639,Private room,95,3,9,1/2/2018,,1,0
1598886,With an eyeshot of GGB.,528080,Kp,,Marina,37.79715261,-122.429583,Private room,95,4,67,3/12/2018,1.21,2,136
19808052,Large King Bedroom w/ Shared Bath near Marina,930744,Alison,,Marina,37.79749858,-122.4362601,Private room,99,1,27,3/30/2018,3.02,4,53
5572169,Master Suite Golden Gate Bridge views Private Deck,930744,Alison,,Marina,37.7987191,-122.4355601,Private room,149,1,138,3/30/2018,3.83,4,43
3290739,"Queen Bdrm w/ Pvt Bath, near Marina,walk everywher",930744,Alison,,Marina,37.798592,-122.436238,Private room,119,1,205,3/24/2018,4.51,4,37
200663,Greenwich sanctuary ,981454,Alev,,Marina,37.79704808,-122.4470677,Entire home/apt,190,3,29,4/5/2018,0.97,1,248
334886,Marina Designer Showplace SPECIAL COSY RM,1700823,Jennifer,,Marina,37.80432485,-122.4460138,Private room,140,2,119,9/30/2017,1.62,4,335
504146,★ Iconic Marina Waterfront ★ Walk/Bike Score 94+,2486135,Laura,,Marina,37.80594399,-122.4378257,Entire home/apt,269,2,50,4/1/2018,0.74,2,237
14427529,Best Location and Views in San Francisco,3000799,John,,Marina,37.79724309,-122.4319387,Entire home/apt,250,3,24,3/23/2018,1.22,1,0
4097700,SWEET  Suite BAKER Street,3594968,Caroline,,Marina,37.79826482,-122.445477,Entire home/apt,190,4,2,11/11/2017,0.33,1,358
1151109,Contemporary SF home with roofdeck,6308697,Bella,,Marina,37.79966288,-122.4379502,Entire home/apt,630,3,11,8/9/2017,0.43,1,21
1364882,Elegant Modern Convenience - Marina/Cow Hollow,7408876,Corin,,Marina,37.79917575,-122.4388388,Entire home/apt,329,30,52,3/22/2018,1.46,2,254
23485650,Luxurious Cow Hollow Loft. Bright. View.,13673257,Gino & Charlotte,,Marina,37.79647047,-122.4360525,Entire home/apt,350,1,9,4/2/2018,9,1,33
20618671,"Sophisticated, Light-Filled Marina Apartment",18110703,Brendan,,Marina,37.80217783,-122.4388575,Entire home/apt,250,2,5,2/19/2018,0.77,1,8
4631873,Hotel Pac Hgts Queen Free Car ParkB,20850212,Young,,Marina,37.79785833,-122.425715,Entire home/apt,99,1,118,3/5/2018,2.87,15,0
4059549,Hotel Pac Hgts 2 Bed Free Car ParkC,20850212,Young,,Marina,37.79792837,-122.4252742,Entire home/apt,129,1,151,3/17/2018,,15,227
4359078,Hotel Pac Hgts 2 Bed Free Car ParkD,20850212,Young,,Marina,37.79753173,-122.425342,Entire home/apt,129,1,174,3/16/2018,4.14,15,232
6169292,Hotel Pac Hgts 2 Bed Free Car ParkA,20850212,Young,,Marina,37.79747893,-122.4256636,Entire home/apt,129,1,130,3/20/2018,3.72,15,3
17687799,Gorgeous Marina Master Bedroom close to Waterfront,21891534,Gaurav,,Marina,37.80419417,-122.4281461,Private room,150,1,50,3/14/2018,4.52,1,52
15132855,Own Floor of Grand Marina Waterfront Home,53614586,Erin,,Marina,37.80515335,-122.4357017,Entire home/apt,225,2,65,4/5/2018,3.56,2,40
10897864,Jr 1 Bedroom Cow Hollow Marina,56475702,Russ,,Marina,37.79822197,-122.4409512,Entire home/apt,150,30,40,2/5/2018,1.52,1,330
17587530,"Spacious Studio - In the Heart of the ""Marina""",119481494,L.,,Marina,37.8009012,-122.4389524,Entire home/apt,195,30,17,10/16/2017,1.4,1,39
18957138,Modern Luxury Condo in Cow Hollow,131316530,Kim,,Marina,37.79747862,-122.4289412,Private room,550,2,16,3/17/2018,1.88,2,86
22770155,Sunny&Stylish Room steps from Palace of Fine Arts,150314785,James,,Marina,37.80162048,-122.4451241,Private room,150,2,5,3/31/2018,5,1,228
22250004,Newly Updated Studio in the Heart of the Marina!,162576754,Kevin,,Marina,37.79879897,-122.4302453,Entire home/apt,165,2,9,2/7/2018,2.7,1,63
5299461,Bunk bed in the Treat Street Clubhouse,23278,Zain And Duncan,,Mission,37.75852594,-122.4133371,Shared room,55,2,154,3/23/2018,4.01,8,52
11442567,Central Mission Potrero 1BED-1BATH,38836,Bernat,,Mission,37.76515227,-122.4058378,Entire home/apt,114,3,22,4/1/2018,2.15,3,230
2611820,Mission 1 Bed Apt + Bed in Liv Rm 4 Blocks to BART,101521,Red,,Mission,37.75931575,-122.4212085,Entire home/apt,190,3,14,8/10/2017,0.28,1,223
621292,February Dolores Park Sublet,115340,Kelly,,Mission,37.76111246,-122.417166,Entire home/apt,120,30,9,12/1/2017,0.13,1,310
663623,Grand victorian flat in mission SF,119920,Gwen,,Mission,37.75797189,-122.4096018,Entire home/apt,240,2,9,10/30/2017,0.2,1,0
8105974,"Sunny&Quiet 2BDR loft, Top location",155250,Simone,,Mission,37.75842278,-122.4119598,Entire home/apt,358,2,20,3/25/2018,0.63,1,66
62651,GORGEOUS SAN FRANCISCO HOME,185923,Agnieszka,,Mission,37.762455,-122.4243211,Entire home/apt,810,3,44,3/24/2018,0.54,1,322
20805606,Hip Danish modern San Francisco town house,196335,Philipp,,Mission,37.75503168,-122.4067588,Entire home/apt,300,2,6,2/18/2018,0.96,1,150
501057,Spacious 2BR Mission home close to 24th st,407871,Penelope,,Mission,37.74946151,-122.4091694,Entire home/apt,295,2,42,4/1/2018,0.6,1,18
16846851,Spacious Bedroom in the Mission,427156,Tania,,Mission,37.75773211,-122.4104305,Private room,125,1,5,11/22/2017,0.41,2,0
20997356,Amazing gallery studio in the Mission,456552,Santiago,,Mission,37.75993474,-122.4124133,Entire home/apt,110,2,22,3/24/2018,3.65,2,2
15470227,1 BR Cottage Close to Mission Awesomeness,487372,Rachel,,Mission,37.75958581,-122.4100011,Entire home/apt,185,2,16,3/26/2018,0.92,1,8
748222,Sunny Room Heart of the Mission!,516404,Michael And Yesica,,Mission,37.75621226,-122.4155464,Private room,120,1,494,3/30/2018,7.51,2,279
778520,Incredible place in hippest SF hood,529581,Sc,,Mission,37.76845124,-122.422279,Private room,129,4,80,3/11/2018,1.32,1,338
21252598,"Sunny, spacious 3BR Mission District flat",545357,Jenny,,Mission,37.75804873,-122.4100302,Entire home/apt,200,2,2,2/4/2018,0.64,2,0
1388523,Mission Dolores Noe Valley Studio One Month Min,549522,Steve & Debbie,,Mission,37.75526258,-122.4249664,Entire home/apt,125,30,41,9/12/2017,0.73,1,362
17497608,Mosaic Garden Flat,624646,Lucille,,Mission,37.75483328,-122.4141813,Entire home/apt,220,1,15,3/30/2018,1.19,1,164
23568099,Cozy guestroom in the Mission,657074,Gerald,,Mission,37.75161459,-122.408969,Private room,80,2,0,,,1,47
9130888,Mission Sanctuary | Private Room 1,744614,Michel,,Mission,37.75727525,-122.4084888,Private room,95,4,70,2/23/2018,2.44,2,52
1931788,Room in Large Flat in the Mission,836750,Jim,,Mission,37.75167976,-122.4197924,Private room,135,2,71,4/1/2018,1.82,1,347
20286823,Room in Victorian Home in the Heart of the Mission,963387,Michael,,Mission,37.75511007,-122.4181671,Private room,75,2,26,4/2/2018,6.09,2,23
20828695,San Francisco Beautiful 1 Bedroom Mission Condo,1021169,Emily,,Mission,37.76804532,-122.4184296,Entire home/apt,225,2,0,,,1,35
279184,Historic 3 Bed/2 Bath Apartment,1456262,Justin,,Mission,37.75290497,-122.4155266,Entire home/apt,575,5,9,7/6/2017,0.12,2,47
285755,Modern in the ❤ of the Mission District!,1487274,Mina,,Mission,37.7539485,-122.4191725,Private room,115,3,79,3/28/2018,1.04,1,162
21741257,"Mission Victorian Home - King Bed, Private Bath",1539714,Fred,,Mission,37.75493603,-122.4138712,Private room,350,2,0,,,2,22
9149812,Large master bedroom with fireplace,1552636,Olivia,,Mission,37.75740921,-122.40796,Private room,103,5,93,4/2/2018,3.15,1,311
325478,Spacious & artsy 2br Dolores Park flat,1579337,Markus,,Mission,37.76065417,-122.4241354,Entire home/apt,315,4,91,1/16/2018,1.22,1,18
802839,Lovely 3 Bedroom Edwardian in Mission Dolores,1705463,Lenny And Arin,,Mission,37.75924925,-122.4230581,Entire home/apt,300,3,20,3/11/2018,1.13,1,9
423300,"Garden-level Unit--very large, spacious & modern",1776403,Ken,,Mission,37.75635095,-122.4099599,Entire home/apt,114,1,17,1/21/2018,0.25,3,226
18841477,"Cozy, Light Room in Edwardian Mission Flat",1819112,Beverly,,Mission,37.75081621,-122.4074988,Private room,85,5,8,3/14/2018,1.11,3,301
23421931,Location!Location!Location! Bedroom in central apt,1908798,Tal,,Mission,37.77146016,-122.4238321,Private room,80,1,4,4/6/2018,3.53,3,4
4525604,Cozy double in Mission Victorian,1937186,Omar,,Mission,37.75056813,-122.4104266,Private room,116,2,81,4/1/2018,1.96,2,19
20077154,小巧安静的房间,66385869,Bobby,,Outer Mission,37.72549878,-122.440416,Private room,78,2,0,,,5,365
17237843,Ukulele Room,2283942,Leon,,Mission,37.75072533,-122.4081529,Private room,59,1,30,3/18/2018,2.36,3,237
468751,"2 bedroom garden flat, heart of SF",2326926,Terrance,,Mission,37.76717016,-122.4241889,Entire home/apt,230,3,21,4/3/2018,0.3,1,1
1511076,Private Sunny Living Room + BDRM (2 RMS),2403646,Jefferson+Gary,,Mission,37.76346479,-122.4250033,Private room,145,2,255,3/27/2018,4.55,1,95
1655446,4BD Noe Valley/Mission Victorian VIEW Masterpiece,8776667,Jessica,,Mission,37.75292236,-122.4231987,Entire home/apt,539,4,92,3/23/2018,1.67,1,322
7151287,"Spacious, Modern 3-BR Victorian",3186175,Chris,,Mission,37.75109863,-122.421503,Entire home/apt,300,3,7,8/6/2017,0.22,1,5
23860141,Mission Central! Spacious modern two bedroom.,3191493,Anthony,,Mission,37.75880164,-122.414566,Entire home/apt,250,2,0,,,2,0
664307,Private Room: Escape to the Mission,3355966,Geoff,,Mission,37.75291582,-122.4187473,Private room,99,2,305,3/25/2018,4.48,2,311
715543,Marie's sunny spacious Mission loft,3676663,Catherine Marie,,Mission,37.76374505,-122.4124976,Entire home/apt,180,30,4,9/4/2014,0.06,1,270
1863316,Very Spacious Sunny Mission Room,3713398,Yong,,Mission,37.76908911,-122.4217075,Private room,75,2,44,2/16/2018,0.87,2,1
726657,Mission Flat w/Deck&Garden,3761768,Christian,,Mission,37.76284331,-122.4244322,Entire home/apt,322,3,12,11/10/2017,0.19,2,0
18350662,Large Bedroom (2 full beds) & bath,3839305,Michael,,Mission,37.75816072,-122.4164964,Private room,140,1,6,12/31/2017,0.56,3,133
13815224,"Modern, Bright Mission District 2bed/2bath Condo",3839305,Michael,,Mission,37.75754868,-122.4168523,Entire home/apt,350,1,46,3/23/2018,2.17,3,104
20905918,"Spacious, Sunny Mission Loft with Outdoor Patio",3909478,Chester,,Mission,37.76028681,-122.4118896,Private room,250,5,18,2/19/2018,2.73,1,161
16208102,Large designer 2bd/2bth apartment with own yard,3916222,Marshka,,Mission,37.7571262,-122.4108266,Entire home/apt,355,4,13,1/1/2018,1.02,1,10
23326164,Classic Victorian Mission 1 Bedroom,3926117,Matthew,,Mission,37.75536074,-122.408688,Entire home/apt,100,2,2,3/22/2018,2,1,3
19504960,Sunny modern Victorian with garden,3982938,Madeleine,,Mission,37.75421784,-122.4169736,Entire home/apt,250,2,3,1/6/2018,0.67,1,0
765914,"Gorgeous Mission Loft, Great Light!",4038852,Garry,,Mission,37.75691789,-122.4111644,Entire home/apt,399,3,26,2/24/2018,0.4,1,313
859310,Queen Bedroom with Full Bathroom,4367968,Xarre & Vanya,,Mission,37.75696702,-122.420192,Private room,135,31,7,8/18/2017,0.11,1,168
1840105,Warm and Modern 3 bd/3ba Beautiful Mission Condo,4865404,Huyen (Aka Toni),,Mission,37.74840665,-122.4135362,Entire home/apt,450,3,19,4/3/2018,0.37,1,112
22846194,Top floor in heart of the mission,4962767,Joseph,,Mission,37.76143685,-122.4207926,Private room,140,2,1,3/2/2018,0.81,1,17
3883252,Private studio in the sunny Mission,5162952,Lauren,,Mission,37.7682904,-122.424787,Entire home/apt,166,1,140,4/2/2018,3.17,1,6
18416182,Lovely Mission Room,5400914,Bar,,Mission,37.74873061,-122.4110893,Private room,85,3,0,,,4,0
991765,Country living in the Mission!,5446518,Jennifer,,Mission,37.75570344,-122.4115061,Entire home/apt,250,3,33,8/6/2017,0.56,1,91
18107901,Wonderful Mission Room (w/ Bath) - 4min to BART!,6136360,Jeff,,Mission,37.75164127,-122.41633,Private room,119,2,81,4/1/2018,6.71,4,3
15860884,Perfect Room for Solo Traveler - 4 min to BART!,6136360,Jeff,,Mission,37.75338894,-122.4147882,Private room,79,2,120,4/5/2018,7.05,4,3
1154506,"Private room-In the Mission, 3 blocks from BART",6327082,Joanne,,Mission,37.76670376,-122.4182613,Private room,60,5,112,3/18/2018,1.9,3,279
3727061,Beautiful 3 bedroom apartment,6334749,Tim,,Mission,37.75510678,-122.4151479,Entire home/apt,425,2,121,4/5/2018,2.7,2,242
17652643,Sunny Single Bed Room in 1890 Victorian flat,6414607,Jeana,,Mission,37.75511427,-122.4168168,Private room,96,6,20,3/26/2018,1.81,2,330
1667732,Sunny room w/ views in Mission,6913393,Tammy & Gabriel,,Mission,37.75511411,-122.4100007,Private room,120,1,24,1/22/2018,0.44,1,296
7345170,Mission/Noe Valley Painted Lady/Katz House Rm 2of3,7212456,Jack & Christina,,Mission,37.75034972,-122.4245763,Private room,210,3,10,3/23/2018,0.32,3,360
1339473,Heart of the Mission!,7263779,Jason,,Mission,37.75440053,-122.412507,Entire home/apt,230,6,48,3/25/2018,1.07,1,320
13299858,★ San Fran Favorite/Just Off Market St. Deck & BBQ,7630810,Michael,,Mission,37.77018261,-122.4239837,Entire home/apt,289,1,24,11/21/2017,1.1,2,14
1421671,★All You Need & Want/You're Just Off Market Street,7630810,Michael,,Mission,37.77009123,-122.4234146,Entire home/apt,90,2,68,12/26/2017,1.21,2,51
9480122,"Modern, Cozy Room with Fireplace in Condominium",7919623,Marc,,Mission,37.75135009,-122.4235024,Private room,140,7,24,11/27/2017,0.91,2,274
21476067,Entire flat in the heart of the Mission/Valencia!,8568648,Vera,,Mission,37.75907886,-122.4223321,Entire home/apt,285,4,12,4/1/2018,2.4,1,15
17973795,"Unique Temple in luxury Mission apt, roof deck",9151990,Roxy,,Mission,37.76042321,-122.4257385,Private room,130,1,13,2/15/2018,1.06,3,19
23173614,Spacious Victorian - Vibrant Walkable Neighborhood,10412467,Andy,,Mission,37.75413438,-122.4110783,Private room,100,1,18,4/6/2018,9.15,2,77
21847778,Spacious Victorian | Vibrant Walkable Neighborhood,10412467,Andy,,Mission,37.75404989,-122.4098455,Private room,120,1,28,3/31/2018,10.63,2,64
7004802,"2 br sunny apartment, heart of SF",10534054,Thomas,,Mission,37.76998771,-122.4226806,Entire home/apt,245,3,28,2/20/2018,0.85,1,95
18751912,Elegant 1BR Apartment / Central Mission Perch,12366731,Benjamin,,Mission,37.75941825,-122.4181117,Entire home/apt,202,7,2,7/9/2017,0.21,1,0
19527133,Cozy Mission/Liberty HIll Modern Private Studio,12865730,Aaron,,Mission,37.75554278,-122.4220156,Entire home/apt,125,2,10,3/30/2018,1.46,1,89
7350876,Spacious room in Dolores Park flat,12995524,Sara,,Mission,37.76108383,-122.425571,Private room,149,3,6,5/16/2016,0.19,3,23
7351575,Single bedroom in Dolores Park flat,12995524,Sara,,Mission,37.76012321,-122.4250197,Private room,99,3,10,9/14/2016,0.31,3,23
8557304,Beautiful Mission District Flat,13526095,Kelli,,Mission,37.75345967,-122.4107124,Entire home/apt,190,3,86,3/23/2018,2.83,1,302
7020637,Great Mission appartment with friendly cat,13872501,Birgit,,Mission,37.753686,-122.4226111,Entire home/apt,150,1,22,4/1/2018,4.31,1,0
20694904,Calm Private Room in Modernized Mission Edwardian,15028456,Jane,,Mission,37.74887144,-122.4190587,Private room,68,1,3,4/3/2018,0.54,3,10
3030653,Quiet Mission Studio,15436573,Lindsay,,Mission,37.76709594,-122.4241492,Entire home/apt,130,2,308,3/26/2018,6.49,1,33
15233175,Private and Cozy 2BR in the Heart of the Mission,16064491,Austin,,Mission,37.75301914,-122.4108601,Entire home/apt,125,30,57,12/20/2017,3.13,1,23
9590125,Registered historic mansion,17018577,William,,Mission,37.75719643,-122.4236225,Private room,129,1,55,3/30/2018,2.93,1,346
3434710,DT VIEWS / 20th Valencia Corridor / Dolores / SVN,17309843,A,,Mission,37.75908236,-122.418195,Entire home/apt,120,30,26,8/26/2017,0.58,2,328
21280089,The Perch @ Valencia Street,17968214,David,,Mission,37.76977466,-122.4259866,Private room,95,3,6,3/23/2018,1.06,2,4
3636904,Ideal 1-Bedroom Apt. in SF Mission,18342035,Lisa,,Mission,37.76852808,-122.4220284,Entire home/apt,140,2,50,4/1/2018,1.17,1,4
3946571,Historic Mission District Victorian,20452861,Dr. Elizabeth,,Mission,37.75819708,-122.41983,Private room,115,2,209,11/12/2017,4.79,1,342
6378495,"Oasis Sunny Vibrant Mission, loft",22434504,Chan Young,,Mission,37.75821116,-122.4196859,Private room,89,30,116,1/30/2018,3.3,1,250
10494263,Penthouse Mission Apartment,22736515,Lizette,,Mission,37.75628493,-122.4234923,Private room,150,1,27,4/4/2018,3.01,1,315
6481492,Sunny Mission 2BR Home w Garden access,23073793,Sasha,,Mission,37.7552773,-122.4104774,Entire home/apt,349,3,3,3/5/2017,0.09,2,95
5413930,Classic 2BR/1BA House in Mission,24153978,Doris,,Mission,37.7651071,-122.4220663,Entire home/apt,214,4,104,3/22/2018,2.77,1,93
8459807,"2 bedrooms, 4 beds Mission Valencia",27964266,Dominic,,Mission,37.75829739,-122.419475,Private room,220,4,9,10/1/2017,0.3,3,158
14571205,"""The Japan Room""  in Mission District House",29483318,James,,Mission,37.75006196,-122.407914,Private room,85,1,113,4/3/2018,5.67,3,56
21216395,Modern Mission District Studio with New Futon Bed,29483318,James,,Mission,37.74987283,-122.4087398,Private room,120,1,31,4/5/2018,6.04,3,29
6092596,Mission Dolores Suite,31603026,Marc,,Mission,37.76379627,-122.426143,Entire home/apt,174,1,332,4/5/2018,9.82,1,62
10729757,Travel Dot's Noe Valley Guest Retreat!,31660859,Dorothy,,Mission,37.75028888,-122.4249481,Private room,99,1,57,3/25/2018,2.81,1,54
18308937,Modern private room & bath in the Mission!,33668144,Paul,,Mission,37.75215296,-122.416438,Private room,200,3,3,11/9/2017,0.5,1,0
7085722,"Calm, blue room in the Mission",35025523,Laurence,,Mission,37.76204798,-122.4078979,Private room,89,2,93,2/22/2018,2.79,1,22
9006949,Upscale Urban-Chic Modern Garden Apt-Mission Area,36430208,Annabella,,Mission,37.7556114,-122.4102182,Entire home/apt,142,3,16,4/1/2018,3.31,1,93
20803354,Mission Victorian,36574074,Sion,,Mission,37.75356842,-122.4207648,Private room,95,1,65,3/30/2018,9.7,1,28
22262908,Spacious Private Bedroom in Heart of Mission,48002603,Kevin,,Mission,37.76274001,-122.4131742,Private room,125,1,1,2/1/2018,0.45,1,86
9545064,1 BR in Classic SF Victorian,49431904,Matthew & Melissa,,Mission,37.75072511,-122.4149275,Private room,109,1,163,3/6/2018,5.99,1,274
11674758,Newly Remodeled Flat near trendy Valencia Street,61995035,Pete And Ivan,,Mission,37.76563516,-122.4174603,Private room,135,2,104,3/8/2018,4.7,3,308
21294317,Stay in the Heart of San Francisco,68366081,Keith,,Mission,37.77072201,-122.4248708,Private room,130,1,6,3/26/2018,1.19,1,12
13712441,Single Room in the popular Valencia Corridor area,75980345,Virginia,,Mission,37.75612889,-122.4214271,Private room,100,2,5,8/7/2016,0.24,1,0
18898768,Guerrero St. Getaway,80126102,Molly,,Mission,37.74886407,-122.4226312,Private room,135,2,37,3/30/2018,3.7,1,110
19832188,Beautiful mission victorian flat,84316056,Christian,,Mission,37.76336163,-122.4161385,Entire home/apt,280,2,3,8/14/2017,0.34,1,0
20638574,"Come see, feel, and hear this 2bed 2bath flat!!!",91399082,Muna,,Mission,37.76798913,-122.417813,Entire home/apt,350,1,2,11/12/2017,0.34,1,14
18238265,Sunny Mission Treehouse- 2Br&2Ba - Family Friendly,93042993,Alan & EV,,Mission,37.76133635,-122.4136803,Private room,385,3,16,3/13/2018,1.35,1,316
19413636,Penthouse Living in the Vibrant Mission District,120435565,Brian & Angela,,Mission,37.75066813,-122.4127476,Private room,89,1,31,3/30/2018,3.48,3,294
19411476,Modern Luxury in the Heart of the Mission District,120435565,Brian & Angela,,Mission,37.75190086,-122.4110093,Private room,84,1,31,3/30/2018,3.89,3,299
18125983,"#302 - Private room ""Python"" for Hackers/Hustlers",121362098,Bed|N|Build 4,,Mission,37.76956151,-122.425544,Private room,50,30,0,,,1,281
21526852,Stylish cozy space with private entrance,156446034,Guadalupe,,Mission,37.75929176,-122.4116837,Entire home/apt,175,5,5,3/24/2018,3.57,1,133
23582172,Modern Flat - City Center!,174079016,Alena,,Mission,37.76906919,-122.4225812,Entire home/apt,250,2,2,3/22/2018,2,2,69
23566706,Upscale One Bedroom + Private Bath,174079016,Alena,,Mission,37.76742371,-122.4243003,Private room,275,3,0,,,2,85
7226841,Charming Private Room in PRIME SF location!,872803,Nadia,,Nob Hill,37.79286727,-122.4160927,Private room,95,2,100,3/26/2018,3.06,1,137
14206695,Stylish Nob Hill;  Mid Century Modern; Parking,985427,Meredith,,Nob Hill,37.79183141,-122.4103843,Entire home/apt,140,30,4,1/27/2017,0.22,1,95
21644424,Private 1BDR near Polk Street,1182900,Jeduan,,Nob Hill,37.79255603,-122.4197331,Private room,68,2,8,3/29/2018,4.21,1,40
5117701,"Brand New, Quiet, Luxury Apartment",1671976,Stefan,,Nob Hill,37.79372185,-122.4100362,Entire home/apt,269,3,149,4/3/2018,3.97,1,90
9201385,Charming Studio in Nob Hill,2066798,Sandra,,Nob Hill,37.79291263,-122.4154393,Entire home/apt,145,5,11,2/19/2018,0.55,1,6
545585,PENTHOUSE in PERFECT LOCATION w/VIEWS,2682061,Jose,,Nob Hill,37.79709452,-122.4103305,Private room,140,30,83,8/19/2017,1.48,4,300
