id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10824,Victorian House in Hayes Valley - 3BED-2BA,38836,Bernat,,Western Addition,37.77355002,-122.4243619,Entire home/apt,194,30,14,8/25/2018,0.17,42,276
10832,Union Square Modern Loft,38836,Bernat,,Downtown/Civic Center,37.7857389,-122.4079771,Entire home/apt,139,30,19,12/15/2018,0.26,42,216
12041,Sunny/Sunset view room UCSF/USF - San Francisco,21994,Aaron,,Haight Ashbury,37.77018946,-122.4459422,Private room,85,32,6,9/20/2018,0.07,9,365
12042,Sunny/Sunset view room UCSF/USF - San Francisco,21994,Aaron,,Haight Ashbury,37.76894262,-122.4477822,Private room,85,32,5,10/18/2015,0.07,9,365
12522,Perfectly located Castro,18431,Brenda,,Castro/Upper Market,37.76074548,-122.4303241,Private room,79,3,387,1/29/2019,3.51,1,21
12584,"3 levels, Views, 2BR/1BA",49383,Tom,,Inner Sunset,37.76203102,-122.4545495,Entire home/apt,136,30,16,11/18/2018,0.21,2,365
14125,Gallery Residence,55475,Olivia,,Mission,37.7549067,-122.422455,Entire home/apt,215,3,99,1/17/2019,0.9,1,287
17132,Luxury 2BR suite with waterview,43185,Hijin + David,,South of Market,37.78646668,-122.390717,Entire home/apt,450,35,14,9/29/2016,0.14,1,263
18231,Loft-like Apt./Garden (monthly only available),70224,Arlene & Leon,,Noe Valley,37.74888371,-122.4298237,Entire home/apt,107,30,61,12/31/2018,0.58,1,185
18904,Tranquil Lower Haight w/pvt bath,72464,Patrick,,Western Addition,37.77252152,-122.4321565,Private room,110,2,357,1/31/2019,4.09,2,54
19040,Mission Garden Retreat,72731,David,,Mission,37.76348967,-122.415174,Entire home/apt,198,5,227,12/5/2018,2.09,1,0
21334,Studio loft on top of Russian Hill,81455,Joe,,Nob Hill,37.79579579,-122.4153345,Entire home/apt,125,30,118,10/27/2018,1.11,1,324
21914,A Friendly Room Apt. Style-UCSF/USF-San Francisco,21994,Aaron,,Haight Ashbury,37.7648003,-122.4525132,Private room,65,32,14,8/16/2017,0.16,9,365
23540,Modern in-Law Unit in the Happening,92400,Daniel & Svetlana,,Mission,37.75065033,-122.4198382,Entire home/apt,225,1,107,11/3/2018,0.99,1,0
23611,Bernal Heights Gem with Fab Views !,18732,Cecilia,,Bernal Heights,37.74556319,-122.4120681,Private room,100,3,232,11/9/2018,2.17,2,363
23630,Castro Guest Suite With Continental Breakfast,93257,Daniel,,Castro/Upper Market,37.75963016,-122.4414323,Entire home/apt,155,3,348,1/17/2019,3.31,1,194
24390,Mission Studio,98733,David + Tina,,Mission,37.75145556,-122.4124782,Entire home/apt,95,30,66,12/15/2018,0.66,3,85
24450,Atelier Noe 25 Studio in Noe Valley,99058,Judith,,Noe Valley,37.74884818,-122.436726,Entire home/apt,180,3,217,1/26/2019,2.03,1,114
24463,"Potrero Hill ""Nest"" Quiet, Comfy & Convenient",99128,Cathryn,,Potrero Hill,37.75644595,-122.3991023,Private room,155,2,271,1/27/2019,2.57,2,151
24685,Castro/Haight San Francisco,100567,Alison,,Haight Ashbury,37.7716176,-122.438362,Private room,79,1,182,1/22/2019,1.75,1,320
24723,Apartment-like rooms in PacHeights,100800,Cynthia,,Western Addition,37.78716465,-122.4338611,Entire home/apt,195,5,276,1/28/2019,2.57,2,30
25094,San Francisco's Luxury Oasis On Noe,103339,Bruce,,Noe Valley,37.74187613,-122.4312154,Private room,150,5,24,11/14/2018,0.75,1,346
25463,Modern Zen in the Lower Haight,72464,Patrick,,Western Addition,37.77728949,-122.4342115,Private room,110,2,394,1/27/2019,3.91,2,32
25662,"Convenient, quiet, private!",106005,Gayle,,Potrero Hill,37.76212202,-122.395409,Private room,125,4,298,12/25/2018,2.86,1,266
25927,"CALEF HOUSE Rm 2, Priv Rm in Beaut SF Victorian",109045,Ronda,,Western Addition,37.78894736,-122.4303064,Private room,110,2,75,1/10/2019,0.92,3,365
26408,Huge Central Victorian/Alamo Square,111141,Isabella,,Western Addition,37.77477848,-122.4314987,Entire home/apt,393,2,31,1/5/2019,0.34,1,0
27025,"Elegant, Antique Edwardian Apartment on Castro",115673,Luis,,Castro/Upper Market,37.76297968,-122.4313644,Entire home/apt,185,30,129,3/31/2018,1.21,1,171
27028,Secret Mission Garden,7149,Ivan & Wendy,,Mission,37.76097556,-122.4215808,Private room,199,1,25,9/30/2018,0.55,2,0
29373,House in friendly & easy reach area,126263,Cecilia,,Bernal Heights,37.7372901,-122.4116347,Entire home/apt,220,7,13,1/6/2019,0.14,2,90
29557,gigi's bed and breakfast,126036,Gigi,,Outer Richmond,37.77930832,-122.5051832,Entire home/apt,155,2,35,1/12/2019,0.34,1,266
32414,"Cozy, Sunny and Private Space",140251,Lisa,,Bernal Heights,37.74025451,-122.4125909,Entire home/apt,150,30,93,5/31/2018,0.89,1,241
38607,Beautiful Upscale House Private BR,165574,Jonathan,,Presidio Heights,37.78197462,-122.4580923,Private room,119,2,197,1/6/2019,1.9,5,0
39174,Bette's New Place,127367,Annette,,Noe Valley,37.74830167,-122.424885,Entire home/apt,107,30,20,8/25/2017,0.22,20,364
39418,"Comfortable Home Base, Popular Area",169184,Therese And Nelson,,Bernal Heights,37.74092695,-122.4205486,Entire home/apt,100,30,21,8/5/2017,0.23,2,365
40092,Cute Private Apt in the hip Mission,172182,Brian & Leah,,Mission,37.76016369,-122.419693,Entire home/apt,108,30,96,10/30/2018,0.94,2,309
40138,Peaceful room in yoga teacher's colorful apt,172306,Ay,,Presidio Heights,37.78254949,-122.4484382,Private room,83,30,136,1/12/2019,1.37,1,279
41055,Cozy Castro Cottage with Cat,178043,Chas,,Castro/Upper Market,37.76125009,-122.4333547,Entire home/apt,159,4,42,1/14/2019,0.41,2,93
41172,Sue's Place,53314,Sue,,Bernal Heights,37.74082734,-122.4176301,Private room,129,2,222,1/29/2019,2.17,1,341
41399,"Heart of San Francisco, the Mission",180530,Anton,,Mission,37.75610669,-122.4186619,Entire home/apt,290,3,73,1/25/2019,0.96,1,319
41423,Guest Cottage - SF,180715,Dana,,Glen Park,37.73556832,-122.4330159,Entire home/apt,126,30,146,9/1/2018,1.42,1,318
41609,Spacious Quiet SF Downtown Retreat,54299,Peter,,Nob Hill,37.79001329,-122.412916,Entire home/apt,170,30,13,3/31/2018,0.13,1,311
42403,Captain's Quarters,127367,Annette,,Bernal Heights,37.7335583,-122.4185132,Entire home/apt,85,30,6,6/1/2017,0.07,20,364
42408,"Crows Nest,Charming Jr. One Bedroom",127367,Annette,,Bernal Heights,37.7340436,-122.4178129,Entire home/apt,85,30,4,4/6/2016,0.04,20,307
42454,Bookish Mission District Flat with backyard,177664,Gerard,,Mission,37.75117094,-122.4132586,Entire home/apt,91,30,10,1/7/2019,0.12,1,125
42577,Garden View Hideaway - PET FRIENDLY,127367,Annette,,Potrero Hill,37.75447178,-122.3881318,Entire home/apt,150,30,2,8/20/2017,0.03,20,329
43778,Lyon's Den,127367,Annette,,Haight Ashbury,37.7727162,-122.4408369,Entire home/apt,120,30,8,7/14/2018,0.08,20,365
44032,Secret Lounge in The Mission,98733,David + Tina,,Mission,37.75145024,-122.4120698,Entire home/apt,95,30,280,1/17/2019,2.72,3,69
44680,Cute Noe/Mission Apartment,196626,Paul,,Mission,37.75120853,-122.421645,Entire home/apt,175,31,3,10/4/2010,0.03,1,66
45299,Private Castro Studio with 2 beds,178043,Chas,,Castro/Upper Market,37.76068104,-122.4333063,Entire home/apt,116,3,120,1/1/2019,1.16,2,0
45956,Central in SF - Victorian Classic Home - 5 Stars,202591,Jose,,Western Addition,37.7724811,-122.4301613,Private room,125,2,89,1/17/2019,1.16,3,125
47486,CACTUS COTTAGE  with easy parking/public transp.,215133,Richard,,Ocean View,37.72535732,-122.4686106,Entire home/apt,78,30,29,12/21/2018,0.29,1,250
47682,One-bedroom apt.  Lafayette Park,216682,Jay,,Pacific Heights,37.79250377,-122.4243122,Entire home/apt,120,30,25,9/9/2017,0.24,9,365
51073,In the Heart of San Francisco,234859,Michelle,,South of Market,37.77116329,-122.4219948,Private room,160,2,151,1/19/2019,1.49,2,0
51557,Centrally Located Victorian Apartment,237200,Len,,Western Addition,37.7712146,-122.428339,Entire home/apt,119,30,104,9/30/2018,1.02,1,272
51773,Prime Location - Small Cozy Room,216682,Jay,,Pacific Heights,37.79311697,-122.4259984,Private room,55,30,159,12/8/2018,1.69,9,292
52713,Nob Hill room with a great view,244235,Michael,,Nob Hill,37.79666781,-122.4127171,Private room,99,30,166,8/11/2018,1.64,1,80
53280,Large & sunny room with bath + yard,126263,Cecilia,,Bernal Heights,37.73877674,-122.4118949,Private room,90,3,123,12/8/2018,1.22,2,247
54518,Financial District Corporate Condo,255971,Kathy,,Financial District,37.79330087,-122.4007941,Entire home/apt,200,30,17,10/31/2018,0.18,1,213
54634,Studio Apartment Lafayette Park,216682,Jay,,Pacific Heights,37.79166446,-122.4264979,Entire home/apt,115,30,38,1/7/2019,0.38,9,318
55632,"❤️Stunning Luxury Apt, 5 star reviews, Perfect!!!!",262875,Paul,,Outer Richmond,37.77959493,-122.4861875,Entire home/apt,110,30,10,5/21/2017,0.1,3,276
55636,"❤️ Super luxury Apt, Great View,  5 Star Reviews",262875,Paul,,Twin Peaks,37.74889402,-122.4447857,Entire home/apt,116,30,26,8/30/2015,0.26,3,203
56621,Prime Location - Large Private Room,216682,Jay,,Pacific Heights,37.79215669,-122.4245818,Private room,55,30,120,9/7/2018,1.2,9,335
56715,Downtown Rainbow,252376,Megan,,Downtown/Civic Center,37.78815514,-122.417216,Entire home/apt,187,3,82,1/10/2019,0.82,1,3
57479,Beautiful Alamo Park flat w deck,210882,Gaurav,,Haight Ashbury,37.77459468,-122.4392288,Entire home/apt,200,31,152,2/25/2018,1.52,1,362
57561,"Bernal Heights Apartment, Patio + Parking",272890,Theodore,,Bernal Heights,37.74720292,-122.4144302,Entire home/apt,175,30,212,6/12/2018,2.12,1,255
57676,"Bartlett Gardens: Spacious, bright!",142882,Jessica And Sebouh,,Mission,37.75762489,-122.4193257,Private room,99,30,107,11/12/2018,1.13,4,332
59344,Private and Quiet Noe Valley Studio,284917,John,,Noe Valley,37.74565481,-122.4286438,Entire home/apt,135,2,297,1/25/2019,2.99,1,204
59381,Ultra Panoramic View Contemporary,285168,Bill,,Russian Hill,37.8031015,-122.4159579,Private room,109,2,217,1/18/2019,2.31,4,63
59702,Garden Cottage Charming!,287136,Toby,,Bernal Heights,37.74208535,-122.414088,Private room,150,2,184,1/12/2019,1.98,1,350
59831,Lovely quiet private room in Home ,287859,Lawrence,,Outer Sunset,37.75673543,-122.4917779,Private room,100,60,1,5/23/2011,0.01,1,365
60659,Lovely Flat on Telegraph Hill,292491,Margie,,North Beach,37.80240771,-122.4092535,Private room,150,2,192,1/24/2019,1.97,2,12
62519,Lovely Room in Charming Edwardian,304426,Abhay,,Glen Park,37.74182583,-122.4299312,Private room,85,3,35,7/22/2018,0.72,2,0
62651,GORGEOUS SAN FRANCISCO HOME,185923,Agnieszka,,Mission,37.762455,-122.4243211,Entire home/apt,1100,3,53,12/27/2018,0.58,1,318
63247,Lovely open plan en-suite bed/bath,290120,Anne,,Mission,37.74925779,-122.4139752,Entire home/apt,166,2,289,1/16/2019,2.92,1,331
63405,Private Suite in Mission,142882,Jessica And Sebouh,,Mission,37.75399609,-122.4177063,Entire home/apt,125,2,207,1/9/2019,2.17,4,307
64165,Great room in a fantastic location!,237691,Regina,,Marina,37.80317361,-122.4287407,Private room,90,30,65,12/23/2018,0.71,1,265
66119,Large garden studio  apt. near Golden Gate Park,52862,Joe,,Inner Richmond,37.77797943,-122.4781239,Entire home/apt,95,30,96,9/30/2018,1.05,1,364
66188,Spectacular Sutro Heights,127367,Annette,,Outer Richmond,37.77718605,-122.5090602,Entire home/apt,216,30,12,2/18/2018,0.13,20,357
68239,Beautiful 1bdr apt by Dolores Park in Mission,337833,Felipe,,Mission,37.75425726,-122.4238661,Entire home/apt,326,31,35,5/31/2018,0.37,1,365
69410,Private 1BR Inner Richmond Apt,347624,Patrick,,Inner Richmond,37.77441984,-122.4631894,Entire home/apt,80,30,50,9/18/2018,0.53,1,333
69549,MISSION Outr BedRm3+Fridge+PvtBath ,305973,Maria,,Excelsior,37.73026802,-122.4264432,Private room,46,30,39,6/1/2018,0.4,14,213
69553,MISSION Outr BedRmU3+MinFridge,305973,Maria,,Excelsior,37.73128161,-122.424784,Private room,40,30,26,9/1/2017,0.28,14,356
69681,Panorama Pacific View - Pet Friendly,127367,Annette,,Seacliff,37.77706907,-122.5092319,Entire home/apt,185,30,7,1/14/2018,0.08,20,307
70139,Noe Valley Eco-Escape +Maid Service,354456,Rachel,,Bernal Heights,37.74527429,-122.4242403,Entire home/apt,108,31,10,8/20/2016,0.12,1,214
70284,Monthly Shared Home for Students 1,329072,Darren & Friends,,Chinatown,37.79363898,-122.4063472,Shared room,30,30,12,2/1/2015,0.13,20,365
70753,Friendly Hostel with Community #1,329072,Darren & Friends,,Financial District,37.79446982,-122.4045049,Shared room,45,1,350,1/22/2019,3.59,20,28
71645,Bernal Heights Northslope Studio,367464,Jeff,,Bernal Heights,37.74577519,-122.408412,Private room,109,3,107,1/9/2019,3.01,1,288
71779,ｽﾀｼﾞｵｱﾊﾟｰﾄ,368770,Fukuko,,Inner Richmond,37.77624827,-122.4646569,Entire home/apt,80,30,2,9/30/2011,0.02,1,337
72365,Cozy loft in the center of SF. F1A,374909,Eric,,Western Addition,37.77518125,-122.4333409,Entire home/apt,100,30,64,9/16/2018,0.67,12,267
72444,Friendly Hostel with Community #2,329072,Darren & Friends,,Financial District,37.79308771,-122.4044315,Shared room,45,1,350,1/26/2019,3.66,20,35
72921,Wonderful private 1 bedroom apt. F6,374909,Eric,,Western Addition,37.77587983,-122.431431,Entire home/apt,90,30,49,5/3/2018,0.51,12,246
73011,"Modern SoMa 1-bdrm, views, balcony",380056,Jason,,South of Market,37.7702573,-122.4185467,Entire home/apt,270,30,30,8/26/2018,0.37,1,365
74451,Views of SF from a nice studio F5,374909,Eric,,Western Addition,37.77387671,-122.4329757,Entire home/apt,120,30,17,7/21/2018,0.2,12,300
74758, Mission Outr Rustic Pvt Bedroom ,305973,Maria,,Excelsior,37.73137082,-122.4253181,Private room,40,30,34,10/31/2018,0.35,14,365
75422,Mission Outr CozyBedRm4+Minfridge,305973,Maria,,Excelsior,37.73127949,-122.424727,Private room,43,30,9,7/9/2018,0.11,14,365
75423,Mission Outr Big Precious Roomy Room,305973,Maria,,Excelsior,37.73048025,-122.4249358,Private room,40,30,33,10/15/2018,0.35,14,348
77175,Private Studio w/ Kitchenette &Bath,395569,Tyler&Shoreh,,Glen Park,37.73838179,-122.4337516,Entire home/apt,135,3,264,1/29/2019,2.77,1,122
77932,"FAB BDRM w/ PrvtBATH, Patio,Fridge",305973,Maria,,Excelsior,37.73133676,-122.4245656,Private room,45,30,20,5/10/2018,0.23,14,364
78651,Heart of the Mission: Hot spot,142882,Jessica And Sebouh,,Mission,37.7561541,-122.4192715,Private room,75,30,74,1/9/2019,0.79,4,334
81158,Sweet 1 br Garden Apartment -  Lewhit Cottage,439589,Brent,,Western Addition,37.78493236,-122.4461787,Entire home/apt,83,30,13,12/31/2018,0.14,1,179
81256,MISSION Outr BedRM#2 + 2Beds+Fridge,305973,Maria,,Excelsior,37.73152154,-122.4254703,Private room,40,30,20,12/24/2018,0.22,14,0
81535,Heart of San Francisco D-town Loft,442443,John,,Downtown/Civic Center,37.78024683,-122.4130967,Entire home/apt,250,30,14,9/12/2014,0.2,1,362
83257,Charming Lower Pac Hts Private Room,453743,Kimberly,,Western Addition,37.78528002,-122.4435815,Private room,90,1,84,12/1/2018,0.9,1,219
83553,Sutro Garden View,127367,Annette,,Outer Richmond,37.77482554,-122.5095181,Entire home/apt,85,30,6,10/5/2017,0.07,20,338
84777,Upper Castro Studio,463637,John,,Castro/Upper Market,37.75969351,-122.4444487,Entire home/apt,85,4,217,1/14/2019,2.3,2,41
87640,"Garden Room/En-suite, Private Entrance",479857,Karin,,Noe Valley,37.74549597,-122.4289845,Private room,115,2,317,1/26/2019,3.34,1,66
91957,Sunny SF Flat with 5*s,495796,Joy,,Haight Ashbury,37.76193577,-122.4492861,Entire home/apt,201,30,95,1/1/2019,1.06,1,338
95243,Lovely 2 BR Flat on Telegraph Hill,292491,Margie,,North Beach,37.80298721,-122.4093699,Entire home/apt,400,2,33,1/9/2019,0.35,2,0
96383,Prime Location Bright Private Room,216682,Jay,,Pacific Heights,37.79175618,-122.4247552,Private room,59,30,130,12/21/2018,1.38,9,258
99094,Spacious Edwardian Flat SF Mission,522225,Marzio,,Mission,37.76808631,-122.4243903,Entire home/apt,185,2,12,1/1/2019,0.13,1,9
100710,Stylish Living in Liberty Hill,528857,Jonathan,,Mission,37.75629056,-122.4251775,Entire home/apt,450,4,10,7/22/2018,0.11,1,34
102213,North Beach Hideaway / Quiet 1 BR,534566,Chris,,Russian Hill,37.80152408,-122.4143079,Entire home/apt,165,30,107,10/24/2016,1.13,1,215
102951,Monthly Shared Home for Students 2,329072,Darren & Friends,,Chinatown,37.79297219,-122.4066364,Shared room,30,30,5,8/18/2018,0.06,20,365
105497,Private Room in San Francisco!,547669,Jamie,,Outer Sunset,37.75753702,-122.4985248,Private room,85,30,3,2/15/2018,0.18,3,337
106025,Gorgeous French Flat near Union Sq.,359813,Annette,,Downtown/Civic Center,37.78534948,-122.415146,Entire home/apt,130,30,59,12/26/2018,0.63,1,345
109883,San Francisco Serenity/ lovely home,566147,Adam,,West of Twin Peaks,37.73327365,-122.4643456,Entire home/apt,125,2,316,1/20/2019,3.4,1,315
110825,Charming Cottage with Bay View,568933,Michael,,Bayview,37.71548672,-122.3892242,Entire home/apt,120,30,8,3/16/2017,0.09,1,337
113211,Shelli's Student Home (1 Month Min),576273,Shelli,,Chinatown,37.79294123,-122.4065867,Shared room,30,30,14,9/23/2018,0.18,7,337
114401,Room w/ a View in the Castro!,580606,George,,Castro/Upper Market,37.76101577,-122.4300545,Private room,125,1,492,1/26/2019,5.26,1,345
115242,Tel Hill-1 Bdr (+sep Queen bed alcove) & Parking,582450,Dawn,,North Beach,37.80591172,-122.4082989,Entire home/apt,125,30,5,10/31/2018,0.05,1,238
117955,Stunning 2bd2bt- Roofdeck + HOTTUB!,595792,Sumner,,South of Market,37.77540808,-122.4114224,Entire home/apt,250,30,82,9/16/2018,1.07,1,0
121065,Victorian 1BR/1BA in Castro/Duboce,608445,Hassan,,Western Addition,37.77082909,-122.4310915,Entire home/apt,200,30,36,7/9/2017,0.44,1,92
122829,"Ground level Studio Flat, City Center",615007,Dave,,Downtown/Civic Center,37.77380828,-122.4214827,Entire home/apt,75,30,70,11/6/2018,0.75,2,180
124011,Golden Gate Park & UCSF Family/Tech Victorian,617985,Patrick,,Inner Sunset,37.7633399,-122.4694756,Entire home/apt,580,5,10,1/10/2019,0.18,1,90
126046,SF Victorian With Skyline Views ,625762,Ryan And Lindsea,,Haight Ashbury,37.76813476,-122.444936,Entire home/apt,150,30,80,4/29/2018,0.89,2,164
128230,Castro Sanctuary,634277,Maria,,Castro/Upper Market,37.75886842,-122.4356478,Entire home/apt,328,3,137,10/12/2018,1.47,1,286
130775,Emergency happy room-sink  UCSF/USF-San Francisco,21994,Aaron,,Haight Ashbury,37.76608594,-122.451262,Private room,65,32,10,8/6/2017,0.13,9,365
130805,"Hip, Cozy, Creative, Victorian",643713,Sue,,Mission,37.75586066,-122.4209193,Entire home/apt,97,30,64,12/23/2018,0.69,1,239
132441,Calm Cool & Collected in Sunny Bernal Heights,650862,Kurt,,Bernal Heights,37.73973681,-122.4229943,Private room,69,1,102,1/12/2019,1.1,1,156
134015,"Marina location, rooftop GGB views+ private deck!",657837,Heidi,,Marina,37.80356039,-122.4258887,Entire home/apt,275,3,69,12/26/2018,0.75,1,1
137546,Bernal Heights Gem near SF Mission,672097,Christopher Scott,,Bernal Heights,37.7470781,-122.4245638,Private room,102,2,211,1/21/2019,2.52,3,129
138592,Modern Architectural Gem - 4 Bdrm,648553,Julie & Brad,,Mission,37.75557545,-122.4247407,Entire home/apt,1200,4,25,12/29/2018,0.28,3,66
138619,North Beach View & Garden 1BD/1BA,644896,Matthew,,North Beach,37.79835394,-122.404197,Entire home/apt,150,2,56,1/15/2019,0.61,1,257
138681,Modern 3 bedroom 2 bath w/parking,513978,Alvaro,,South of Market,37.77284289,-122.3968654,Entire home/apt,500,180,2,8/23/2011,0.02,1,358
138772,Garden Studio,261304,Claire,,Castro/Upper Market,37.75822672,-122.4327331,Private room,150,5,56,1/23/2019,0.61,1,138
140568,Bernal Heights San Francisco Value,684131,Mary,,Bernal Heights,37.73873566,-122.4162381,Private room,90,2,150,11/16/2018,1.63,4,16
142177,"Stylish, Spacious and Quiet Flat!",656263,Noreen,,Outer Richmond,37.78470578,-122.4812497,Entire home/apt,425,5,175,11/23/2018,1.97,1,18
144043,Cozy Room in Eclectic SF Farmhouse!,698337,Emily,,Bernal Heights,37.74547473,-122.4072588,Private room,85,2,138,1/13/2019,1.49,4,2
144978,Prime Location - Small Basic Room,216682,Jay,,Pacific Heights,37.7933572,-122.4250623,Private room,56,30,117,1/7/2019,1.27,9,246
145886,"Mission Treehouse 2BR, 2BA, Parking",662116,Sara,,Mission,37.76408733,-122.4165897,Entire home/apt,395,30,112,8/12/2017,1.21,7,31
147443,Best Views in all of San Francisco,709325,Mark,,Diamond Heights,37.74598781,-122.4453205,Entire home/apt,230,30,107,11/8/2018,1.16,2,284
148559,"Central Victorian Apartment, 2.5 br",717236,Steven,,Castro/Upper Market,37.76787022,-122.4317222,Entire home/apt,275,5,19,7/30/2018,0.21,1,9
148769,Ground Floor Studio with Garage Parking,709325,Mark,,Twin Peaks,37.75195066,-122.4492788,Entire home/apt,115,30,87,7/7/2018,1.55,2,198
150053,1600 sqft Luxury Apartment,723220,Helena,,South of Market,37.78759759,-122.3922239,Entire home/apt,600,30,12,10/21/2014,0.13,5,365
150347,Cute Private 2Br Apt in the Mission,172182,Brian & Leah,,Mission,37.76202211,-122.4187604,Entire home/apt,179,30,116,8/11/2018,1.26,2,268
150848,SF Urban Haven & Secret Garden,726513,Nancy,,Potrero Hill,37.76199539,-122.3939147,Private room,75,3,207,1/24/2019,2.29,1,92
162934,Designer remodeled studio,778281,Noelle,,Outer Richmond,37.77760606,-122.5037843,Entire home/apt,149,4,206,1/23/2019,2.24,2,288
164207,"Quiet area by subway, private bath",783438,Phil,,West of Twin Peaks,37.74159258,-122.465782,Private room,69,4,325,1/12/2019,3.53,3,131
166771,DOWNEY STREET - Victorian Flat,794467,Patti,,Haight Ashbury,37.76827235,-122.4467843,Entire home/apt,185,30,150,7/31/2018,1.65,1,329
174679,Comfy room in large sunny flat in the Mission,834580,Christopher,,Mission,37.75452315,-122.4071558,Private room,80,3,12,1/25/2019,0.13,1,317
175090,FINANCIAL DIST: Gino's Cozy Getaway,127367,Annette,,Financial District,37.79018403,-122.4047484,Entire home/apt,110,30,24,7/1/2015,0.27,20,353
175102,FIN. DIST: Mario's Studio Penthouse,127367,Annette,,Financial District,37.7907639,-122.4040296,Entire home/apt,135,30,49,9/30/2018,0.54,20,295
176092,Private Garden Artist Space,841810,Carolyn,,Mission,37.75271742,-122.4093401,Entire home/apt,117,2,290,1/29/2019,3.17,1,21
176274,Mission Outr PvtBDRm2D& minifridge,305973,Maria,,Excelsior,37.73142636,-122.42325,Private room,40,30,8,8/12/2017,0.09,14,365
177137,Grant Avenue Apartment,817292,Rick,,Chinatown,37.79674674,-122.4078135,Entire home/apt,135,30,60,8/25/2018,0.66,2,231
180233,Private Spacious Studio 550sq Ft  (30days to 1yr),863303,Dana,,Castro/Upper Market,37.7565689,-122.4326267,Entire home/apt,100,30,18,8/1/2018,0.2,1,309
181407,Centrally Located Secluded Garden Cottage,811283,Veronica,,Glen Park,37.73723252,-122.4313899,Entire home/apt,155,3,19,1/23/2019,0.21,2,8
183334,2 bedroom Bernal Heights Condo - FABULOUS views!,18732,Cecilia,,Bernal Heights,37.74530647,-122.4112181,Entire home/apt,225,3,6,7/28/2017,0.07,2,37
183859,"Family-Friendly Flat In San Francisco, CA. USA",882283,Stephen,,Glen Park,37.73625672,-122.4367697,Entire home/apt,220,3,205,1/28/2019,2.52,1,249
187730,Bohemian Rhapsody in the Mission,142882,Jessica And Sebouh,,Mission,37.75756728,-122.4193947,Private room,75,3,97,1/2/2019,1.07,4,306
189068,Bernal Heights Live Like a Local,684131,Mary,,Bernal Heights,37.73856392,-122.4168711,Private room,90,2,164,1/10/2019,1.8,4,16
189894,SF  PRIME MARINA LOCATION RENTAL,916362,Jacqueline,,Marina,37.80317808,-122.4297737,Entire home/apt,150,5,33,10/17/2018,0.43,1,133
191632,Private Entrance Garden Studio,583207,Maria,,Haight Ashbury,37.77310912,-122.4497861,Entire home/apt,138,2,410,1/27/2019,4.51,1,199
199480,One room overlooking Precita Park,974441,Peter,,Bernal Heights,37.74556737,-122.4118731,Private room,80,6,184,1/21/2019,2.03,2,2
201313,Fully Furnished 1 bedroom apartment,984585,Robb,,North Beach,37.80340358,-122.404845,Entire home/apt,182,30,2,8/22/2018,0.23,1,348
201579,Renovated Historic Home,986510,Eric,,Western Addition,37.77755722,-122.4332635,Entire home/apt,136,30,211,2/18/2018,2.33,1,0
206566,Monthly Shared Home for Students 3,329072,Darren & Friends,,Chinatown,37.79507377,-122.404977,Shared room,30,30,9,9/5/2018,0.14,20,365
206634,Monthly Shared Home for Students 4,329072,Darren & Friends,,Chinatown,37.79466145,-122.4052333,Shared room,30,30,5,12/19/2017,0.06,20,301
206637,Monthly Shared Home for Students 5,329072,Darren & Friends,,Chinatown,37.79290807,-122.4063746,Shared room,30,30,3,6/30/2017,0.05,20,365
